CTY_CD,CTY_NM,TIME_CD,FORN_GB,M_10_CNT,M_15_CNT,M_20_CNT,M_25_CNT,M_30_CNT,M_35_CNT,M_40_CNT,M_45_CNT,M_50_CNT,M_55_CNT,M_60_CNT,M_65_CNT,M_70_CNT,F_10_CNT,F_15_CNT,F_20_CNT,F_25_CNT,F_30_CNT,F_35_CNT,F_40_CNT,F_45_CNT,F_50_CNT,F_55_CNT,F_60_CNT,F_65_CNT,F_70_CNT,ETL_YMD
41173,안양시 동안구,15,내국인,2785.42,3753.26,3929.41,3960.58,3583.06,3647.45,3838.69,4177.6,4566.7,3954.89,3833.36,2623.61,1358.11,2652.4,3704.43,3301.25,2971.65,3441.1,3749.41,3946.92,4081.64,5121.32,4621.18,4654.35,2859.81,1549.99,20220121
41173,안양시 동안구,15,외국인,0.0,0.0,35.51,75.98,101.36,126.73,52.45,76.12,145.76,87.98,65.96,23.7,11.9,0.0,1.68,57.51,96.24,111.57,69.31,60.8,45.67,37.22,77.85,37.14,30.4,5.07,20220121
41173,안양시 동안구,16,내국인,3090.64,3806.6,4038.52,3801.6,3587.77,3506.43,3836.28,4151.41,4421.14,3882.0,3710.14,2442.48,1203.28,2965.31,3663.14,3345.38,2878.0,3329.31,3657.92,3967.47,4023.53,4759.95,4364.41,4290.8,2554.28,1365.17,20220121
41173,안양시 동안구,16,외국인,1.71,0.0,25.39,86.12,113.2,106.41,57.56,45.65,96.59,67.64,60.84,11.84,10.19,0.0,5.07,65.94,96.28,96.3,54.03,55.78,52.41,49.08,62.62,40.52,21.98,5.07,20220121
41173,안양시 동안구,17,내국인,3087.07,4150.99,4382.26,3944.83,3550.42,3412.08,3748.96,4079.4,4333.86,3868.52,3686.75,2263.71,1131.91,3090.2,4066.36,3531.81,3018.43,3367.05,3532.03,3791.48,3880.5,4784.93,3969.71,3798.53,2134.63,1126.04,20220121
41173,안양시 동안구,17,외국인,1.71,0.0,25.43,67.54,92.9,113.25,50.83,21.99,49.23,44.02,27.04,5.09,5.11,0.0,3.38,57.53,72.68,91.32,42.29,54.18,52.48,57.49,62.62,38.76,16.89,5.08,20220121
41173,안양시 동안구,18,내국인,3076.74,4461.26,4662.67,4273.73,3907.66,3666.26,3836.53,4284.35,4704.42,3947.56,3586.01,1991.02,1074.38,2938.24,4108.4,3813.07,3550.75,3699.33,3486.83,3793.82,4068.24,4583.06,3620.8,3378.84,1949.96,934.92,20220121
41173,안양시 동안구,18,외국인,0.0,0.0,32.16,47.32,89.56,81.16,45.65,18.61,40.79,25.42,25.28,6.74,6.81,0.0,1.7,52.49,74.4,97.97,54.08,50.88,42.29,42.34,62.59,28.65,16.89,5.08,20220121
41173,안양시 동안구,19,내국인,2796.01,4267.07,4681.74,4438.52,4235.99,3674.18,3853.71,4500.92,4799.95,4005.32,3522.27,1999.13,988.2,2705.38,3948.11,3876.27,3898.26,3768.49,3522.88,3879.85,4010.06,4422.82,3369.14,2964.22,1754.05,853.08,20220121
41173,안양시 동안구,19,외국인,0.0,0.0,25.41,50.66,82.87,74.42,49.05,33.81,34.0,27.09,33.74,13.51,3.41,0.0,1.7,59.3,72.65,101.32,38.86,42.33,37.23,37.22,54.2,28.72,20.26,5.08,20220121
41173,안양시 동안구,20,내국인,2399.91,3922.15,4418.62,4354.52,4075.08,3583.79,3659.55,4164.12,4587.88,3709.97,3183.13,1717.25,895.44,2176.16,3753.64,3705.61,3760.74,3556.66,3172.7,3650.55,3777.18,4055.42,3084.33,2618.9,1524.21,779.19,20220121
41173,안양시 동안구,20,외국인,0.0,0.0,23.68,48.98,81.21,86.37,52.47,23.71,40.81,23.65,32.09,10.13,5.09,0.0,3.38,55.92,79.38,84.45,40.55,44.07,32.22,32.15,50.83,28.73,21.92,5.08,20220121
41173,안양시 동안구,21,내국인,1903.08,3445.16,3902.3,3912.75,3593.03,3254.52,3330.21,3672.19,4050.33,3173.03,2795.22,1621.07,826.72,1834.99,3312.93,3082.52,3214.57,3142.52,2808.37,3175.35,3409.97,3396.81,2631.0,2373.94,1461.4,752.05,20220121
41173,안양시 동안구,21,외국인,0.0,0.0,21.94,50.74,62.62,71.06,52.55,27.1,25.51,27.06,27.04,3.37,6.81,0.0,5.09,55.88,74.36,69.27,28.76,27.08,38.98,25.38,32.2,25.32,16.87,5.08,20220121
41173,안양시 동안구,22,내국인,1495.58,2511.12,3214.11,3285.37,3251.07,2911.11,2875.72,3213.62,3250.75,2654.37,2435.39,1459.59,733.33,1411.53,2297.53,2567.86,2773.09,2777.89,2552.25,2763.36,2936.71,2908.42,2388.89,2027.31,1281.87,692.96,20220121
41173,안양시 동안구,22,외국인,0.0,0.0,21.92,35.56,49.12,64.31,35.54,25.37,15.24,16.95,27.05,8.43,6.82,0.0,5.09,42.4,62.53,49.07,20.33,33.87,25.41,20.31,30.56,16.93,16.9,6.77,20220121
41173,안양시 동안구,23,내국인,1132.44,1439.43,2468.49,2724.99,2576.48,2367.99,2382.91,2553.27,2636.24,2097.6,1928.08,1190.77,651.09,1094.31,1326.62,1916.88,2174.82,2275.16,2198.16,2246.36,2312.69,2334.36,1840.94,1665.7,1062.82,528.5,20220121
41173,안양시 동안구,23,외국인,0.0,0.0,16.84,25.42,35.5,57.63,28.78,22.01,16.93,15.29,16.88,5.06,10.22,0.0,0.0,32.21,59.17,45.64,22.0,28.77,20.33,25.37,22.1,18.63,13.53,6.77,20220121
41171,안양시 만안구,0,내국인,367.21,441.86,1097.32,1515.75,1264.85,1049.86,1100.61,962.32,1051.57,1013.89,942.61,622.24,334.27,309.99,444.07,1021.31,1143.49,1115.18,781.12,813.61,718.1,1000.22,911.53,838.38,505.22,328.65,20220122
41171,안양시 만안구,0,외국인,0.0,0.0,8.41,13.5,28.8,30.38,25.33,16.92,26.99,30.47,16.91,6.75,8.42,3.37,5.07,13.51,11.84,32.2,25.28,20.24,13.54,10.1,23.67,20.28,16.87,5.05,20220122
41171,안양시 만안구,1,내국인,398.29,629.67,1200.6,1561.86,1377.59,1154.88,1140.03,1005.59,1162.26,1123.99,1081.74,759.13,416.69,355.0,449.46,1088.3,1231.42,1130.06,858.09,821.45,765.84,1072.54,919.02,943.29,622.62,385.35,20220122
41171,안양시 만안구,1,외국인,0.0,0.0,13.47,23.62,37.38,33.8,26.99,15.23,28.66,23.77,18.6,10.1,8.42,1.68,3.39,13.5,10.16,35.61,26.97,28.7,20.28,18.54,28.77,16.96,23.64,6.75,20220122
41171,안양시 만안구,2,내국인,396.13,575.89,1114.69,1390.76,1260.99,1082.31,1095.8,931.32,1055.55,1065.48,1018.36,722.25,420.78,349.55,498.21,1006.15,1146.67,1062.21,795.19,783.35,800.95,1010.13,917.81,940.17,634.79,393.88,20220122
41171,안양시 만안구,2,외국인,0.0,0.0,15.15,20.26,39.07,30.5,21.92,15.21,30.38,23.7,20.26,11.78,8.41,1.68,0.0,11.81,11.85,27.16,21.93,25.34,25.42,15.24,28.74,13.52,27.02,6.75,20220122
41171,안양시 만안구,3,내국인,416.88,550.76,1075.41,1347.51,1195.2,1003.43,1073.69,921.76,1125.04,1065.57,1051.31,717.52,415.74,330.45,456.8,984.47,1107.65,1017.86,775.79,773.08,757.47,985.71,913.77,958.68,624.69,382.09,20220122
41171,안양시 만안구,3,외국인,0.0,0.0,10.1,16.86,40.72,30.46,18.61,20.33,23.64,25.47,21.95,10.1,8.42,1.68,1.69,15.21,11.84,33.91,18.56,21.96,27.09,18.56,33.82,15.21,20.24,8.46,20220122
41171,안양시 만안구,4,내국인,397.61,550.53,1076.18,1342.47,1161.1,997.76,1059.8,925.72,1160.62,1081.98,1104.02,749.67,432.08,364.69,481.52,941.09,1025.9,1025.48,785.07,796.95,736.63,996.07,963.11,998.49,590.21,406.77,20220122
41171,안양시 만안구,4,외국인,0.0,0.0,10.1,16.86,32.41,35.59,28.67,28.76,35.47,30.49,21.96,15.16,6.73,1.68,3.39,15.21,11.86,37.36,35.42,20.23,25.4,15.18,37.19,15.21,18.55,6.78,20220122
41171,안양시 만안구,5,내국인,437.29,525.42,1033.35,1352.5,1224.67,1070.46,1074.45,963.01,1218.82,1152.62,1209.51,770.04,417.36,373.0,432.35,936.67,1045.3,1048.79,738.74,810.29,793.67,1045.24,1066.99,988.79,669.09,429.86,20220122
41171,안양시 만안구,5,외국인,0.0,0.0,5.05,28.71,30.56,37.24,21.98,30.62,33.95,45.8,20.35,18.54,5.05,1.68,1.69,11.82,8.48,33.93,20.23,23.68,23.74,15.17,37.21,16.85,15.18,6.77,20220122
41171,안양시 만안구,6,내국인,458.68,523.19,1024.15,1453.61,1294.46,1139.03,1144.44,1103.48,1371.03,1304.95,1487.28,838.56,457.55,373.16,479.97,1001.16,1131.37,1108.15,859.74,817.65,884.12,1152.95,1146.28,1163.23,725.63,457.15,20220122
41171,안양시 만안구,6,외국인,0.0,0.0,5.1,25.42,38.94,52.54,32.19,32.31,40.92,37.46,27.11,15.21,5.05,1.68,0.0,13.58,10.17,47.51,18.55,23.79,35.65,20.3,40.6,26.98,23.6,8.48,20220122
41171,안양시 만안구,7,내국인,494.03,535.57,1163.19,1534.63,1369.15,1320.57,1321.06,1219.75,1597.52,1494.61,1593.21,944.23,587.75,382.29,490.15,1080.43,1261.33,1186.86,957.11,898.42,987.16,1319.55,1356.08,1328.25,792.28,514.81,20220122
41171,안양시 만안구,7,외국인,0.0,0.0,3.4,20.32,54.3,56.02,28.87,35.69,52.68,61.2,22.06,18.58,6.73,1.68,0.0,15.18,15.3,49.21,32.04,25.43,27.15,33.77,40.56,38.84,16.87,6.75,20220122
41171,안양시 만안구,8,내국인,489.4,570.09,1400.51,1811.83,1640.24,1506.82,1557.93,1441.67,1881.16,1795.74,1873.95,1135.84,671.52,388.53,522.08,1289.06,1444.09,1391.68,1094.05,1131.64,1205.62,1694.23,1620.35,1661.47,1097.47,558.48,20220122
41171,안양시 만안구,8,외국인,0.0,0.0,5.04,22.0,72.76,45.73,33.89,54.33,56.05,57.82,33.89,23.62,6.73,1.68,0.0,15.19,20.5,57.71,35.5,30.48,30.51,38.93,55.71,27.07,13.51,5.06,20220122
41171,안양시 만안구,9,내국인,551.57,650.12,1638.36,1946.84,1773.09,1688.85,1697.63,1624.75,2268.06,2056.44,2301.61,1441.87,815.24,432.42,565.14,1338.29,1658.82,1532.86,1276.7,1331.25,1431.8,1983.98,1848.92,1994.46,1274.87,775.02,20220122
41171,안양시 만안구,9,외국인,3.42,0.0,13.45,35.63,71.1,62.74,42.3,50.76,72.99,66.08,44.01,23.69,6.73,1.68,0.0,20.29,27.22,54.32,47.39,42.4,33.9,44.25,64.17,25.39,30.39,3.37,20220122
41171,안양시 만안구,10,내국인,615.29,686.49,1815.53,2156.72,1931.6,1885.02,1893.8,1785.64,2404.71,2297.77,2497.31,1629.45,955.06,445.51,690.68,1569.36,1769.23,1787.23,1440.69,1467.04,1653.5,2172.43,2143.34,2436.35,1562.51,939.69,20220122
41171,안양시 만안구,10,외국인,3.42,0.0,20.35,38.96,74.49,54.15,40.64,52.56,71.35,83.07,47.47,32.21,6.81,0.0,1.68,32.12,23.79,69.53,48.99,50.78,33.88,45.98,57.47,35.55,33.84,3.37,20220122
41171,안양시 만안구,11,내국인,642.44,804.1,1981.04,2344.92,2040.11,2169.59,2097.8,2016.87,2748.7,2592.74,2853.13,1788.01,974.52,620.8,819.82,1642.89,1885.5,1897.38,1666.6,1709.59,1854.86,2561.8,2498.88,2757.03,1795.46,1099.01,20220122
41171,안양시 만안구,11,외국인,1.68,0.0,28.84,40.66,67.64,52.63,54.3,40.8,69.62,88.38,61.21,52.5,5.05,0.0,1.68,30.41,30.56,83.08,56.02,54.18,33.96,34.18,50.77,49.2,30.46,6.74,20220122
41171,안양시 만안구,12,내국인,842.94,942.76,2154.86,2381.31,2176.18,2142.27,2211.3,2071.46,3051.03,2884.28,3277.53,2106.08,1111.95,774.94,909.68,1814.01,2043.53,1946.64,1653.54,1849.52,2065.02,2900.98,2772.79,3038.03,1931.63,1087.31,20220122
41171,안양시 만안구,12,외국인,3.37,0.0,28.9,50.93,77.89,62.88,57.54,52.49,74.83,93.25,69.68,40.74,8.43,0.0,3.38,23.68,47.61,86.47,49.21,60.93,35.57,47.63,57.55,59.51,35.65,10.12,20220122
41171,안양시 만안구,13,내국인,905.55,1068.56,2272.04,2506.3,2209.05,2159.24,2215.2,2162.19,3097.56,3064.49,3435.66,2219.5,1226.68,893.84,1037.41,1878.47,2050.14,2140.58,1789.14,1843.08,2146.15,2873.14,3014.48,3210.42,1892.94,1139.53,20220122
41171,안양시 만안구,13,외국인,1.68,0.0,30.56,43.96,71.13,64.43,79.59,40.64,73.02,83.06,61.09,42.4,3.38,0.0,10.19,23.74,49.1,74.59,38.93,64.28,23.72,50.99,44.05,57.88,37.32,6.75,20220122
41171,안양시 만안구,14,내국인,947.08,1141.3,2371.41,2584.23,2292.17,2210.46,2298.64,2096.64,3040.13,2918.26,3363.48,2126.0,1265.88,999.89,1116.69,1927.48,2186.15,1980.51,1807.5,1969.26,2232.6,2915.51,3030.42,3115.57,2024.38,1187.45,20220122
41171,안양시 만안구,14,외국인,3.36,0.0,32.12,60.91,52.44,69.48,72.88,44.05,72.93,88.09,66.26,33.91,6.75,0.0,8.46,22.02,35.48,88.23,52.47,52.65,27.09,56.15,60.85,57.78,33.95,8.43,20220122
41171,안양시 만안구,15,내국인,1002.78,1204.64,2483.5,2648.94,2291.37,2238.82,2188.86,2108.81,3072.91,2918.84,3332.99,2065.29,1262.38,1048.18,1148.99,2072.8,2212.17,2099.51,1802.47,2054.84,2269.81,2892.52,2881.88,3062.98,1964.35,1097.91,20220122
41171,안양시 만안구,15,외국인,3.39,0.0,32.05,60.83,57.46,72.87,83.17,49.04,61.24,91.59,44.13,40.67,3.38,0.0,5.06,20.34,54.03,74.36,47.37,44.16,35.55,51.13,60.79,73.05,35.73,8.43,20220122
41171,안양시 만안구,16,내국인,994.22,1299.89,2629.06,2761.62,2262.36,2218.83,2228.95,2055.37,3011.58,2889.86,3238.51,2025.98,1133.49,1094.71,1226.46,2182.72,2291.86,2084.79,1727.08,1995.23,2165.03,2971.11,2780.16,2848.91,1710.78,1032.34,20220122
41171,안양시 만안구,16,외국인,1.71,0.0,23.6,62.55,55.7,71.15,86.38,44.05,69.59,89.92,35.49,30.51,1.68,0.0,5.05,20.39,72.65,77.84,49.29,50.74,33.89,42.58,67.58,52.57,35.6,16.84,20220122
41171,안양시 만안구,17,내국인,993.0,1220.32,2721.19,2950.16,2352.59,2384.45,2232.25,2113.35,2971.58,2950.72,3094.5,2038.7,1011.93,1046.04,1204.69,2227.33,2318.48,2085.9,1721.09,1958.79,2170.14,2795.61,2513.46,2584.28,1647.47,879.93,20220122
41171,안양시 만안구,17,외국인,1.69,0.0,30.3,50.71,47.29,64.26,84.68,52.66,71.26,81.28,40.57,25.37,5.05,0.0,5.05,27.02,67.53,69.36,49.06,38.97,38.98,37.41,69.15,44.12,40.71,15.15,20220122
41171,안양시 만안구,18,내국인,910.81,1225.69,2852.05,3122.04,2509.88,2434.92,2290.23,2194.12,2782.2,2988.52,2995.47,1992.11,897.81,816.99,1202.77,2384.26,2586.86,2085.19,1723.17,1823.29,2088.68,2692.48,2408.08,2479.46,1612.49,837.1,20220122
41171,안양시 만안구,18,외국인,0.0,0.0,40.43,49.03,57.64,69.2,81.2,45.67,65.97,79.44,38.92,30.44,1.68,0.0,10.11,13.48,70.97,59.26,40.62,35.51,33.78,47.46,70.86,45.77,28.9,11.79,20220122
41171,안양시 만안구,19,내국인,874.77,1268.62,2743.62,3171.08,2742.31,2319.81,2298.59,2182.0,2868.06,3024.73,2826.7,1788.06,866.76,792.65,1200.16,2364.95,2634.46,2164.9,1745.57,1851.58,1926.09,2594.33,2199.7,2263.89,1424.32,727.12,20220122
41171,안양시 만안구,19,외국인,0.0,0.0,23.57,57.42,44.09,60.74,69.19,45.69,65.89,86.23,40.51,20.24,3.37,0.0,5.05,6.73,59.18,45.79,37.22,38.96,35.49,45.64,60.74,55.79,30.57,15.15,20220122
41171,안양시 만안구,20,내국인,765.02,1252.03,2714.18,3151.44,2666.37,2337.47,2106.75,2062.81,2707.02,2691.41,2533.74,1546.51,792.23,741.05,1194.15,2317.64,2624.4,2114.85,1685.22,1779.59,1799.77,2401.23,1994.94,2006.31,1264.55,700.14,20220122
41171,안양시 만안구,20,외국인,1.71,0.0,23.64,49.02,43.95,57.37,57.49,40.7,48.97,83.01,33.72,25.33,3.37,0.0,6.75,15.21,45.59,49.15,28.7,40.66,30.5,43.98,47.34,47.35,28.76,8.41,20220122
41171,안양시 만안구,21,내국인,707.96,1098.19,2374.74,3058.02,2491.9,2226.3,2037.72,1814.5,2318.43,2354.21,2232.06,1350.76,744.14,666.96,1052.53,2174.84,2423.76,1968.79,1595.04,1570.95,1572.13,2214.32,1827.67,1885.66,1176.28,669.94,20220122
41171,안양시 만안구,21,외국인,1.68,0.0,25.41,42.27,40.55,67.55,55.8,45.73,43.93,72.85,35.4,20.24,1.69,0.0,5.06,11.82,33.83,55.8,33.88,47.39,28.81,40.46,54.03,52.25,25.38,10.11,20220122
41171,안양시 만안구,22,내국인,643.32,1033.86,1946.64,2674.84,2225.54,2034.54,1819.05,1560.5,2039.97,2009.44,1972.49,1183.79,702.76,571.02,868.96,1871.43,2249.46,1857.22,1504.78,1495.57,1451.86,2067.66,1607.37,1775.81,1036.26,592.68,20220122
41171,안양시 만안구,22,외국인,1.68,0.0,10.09,45.73,45.66,60.77,57.49,40.65,40.57,66.26,35.44,20.25,3.38,0.0,5.05,10.17,23.66,62.54,28.71,40.66,32.17,28.65,65.85,42.14,38.87,10.11,20220122
41171,안양시 만안구,23,내국인,503.4,823.76,1690.23,2168.51,1831.29,1683.7,1477.93,1434.13,1748.11,1642.73,1596.89,1074.62,573.73,482.8,645.05,1410.63,1907.27,1559.29,1158.35,1260.63,1186.16,1673.01,1361.6,1406.96,930.52,487.18,20220122
41171,안양시 만안구,23,외국인,0.0,0.0,10.11,33.9,39.05,57.4,49.03,40.65,33.84,54.39,38.8,20.24,0.0,0.0,5.12,16.88,20.29,50.76,18.61,25.43,25.39,32.02,62.44,25.3,32.14,8.43,20220122
41173,안양시 동안구,0,내국인,684.08,885.8,1433.7,1852.77,1779.44,1542.54,1524.43,1605.44,1695.99,1386.63,1157.32,810.19,402.71,638.36,714.4,1195.09,1429.29,1432.54,1330.27,1420.33,1454.78,1460.35,1148.74,975.42,656.59,342.71,20220122
41173,안양시 동안구,0,외국인,0.0,0.0,13.48,13.56,32.18,27.11,18.63,16.96,10.14,1.71,8.45,3.37,1.7,0.0,0.0,18.64,35.51,25.39,11.82,16.95,6.76,16.91,6.76,11.9,10.12,5.07,20220122
41173,안양시 동안구,1,내국인,779.52,969.29,1461.13,1933.04,1835.58,1669.51,1662.8,1643.02,1850.72,1479.9,1319.53,856.94,453.67,696.3,818.19,1317.45,1585.8,1561.77,1452.33,1454.49,1559.72,1530.71,1245.56,1091.18,731.2,393.84,20220122
41173,안양시 동안구,1,외국인,0.0,0.0,11.8,16.96,27.07,35.6,13.54,18.63,8.45,6.82,8.46,5.08,1.7,0.0,0.0,18.67,32.12,35.5,10.12,13.54,10.12,16.94,10.15,11.89,11.8,5.07,20220122
41173,안양시 동안구,2,내국인,798.48,830.31,1330.91,1832.26,1715.65,1526.51,1532.96,1624.78,1691.4,1339.9,1244.26,842.61,455.07,709.88,743.09,1226.68,1504.69,1460.0,1399.81,1358.12,1392.48,1459.97,1224.21,1056.41,699.9,373.89,20220122
41173,안양시 동안구,2,외국인,0.0,0.0,10.12,13.58,21.96,33.93,25.39,16.96,10.15,5.12,6.79,6.78,5.06,0.0,0.0,16.97,38.86,28.74,15.2,22.01,10.15,13.54,15.23,6.81,10.11,5.07,20220122
41173,안양시 동안구,3,내국인,805.69,829.38,1276.79,1648.78,1652.14,1400.96,1429.77,1517.36,1740.32,1351.49,1206.19,861.17,469.13,731.17,759.67,1134.45,1431.29,1411.98,1335.62,1365.29,1374.89,1461.94,1205.32,1033.54,736.22,365.73,20220122
41173,안양시 동안구,3,외국인,0.0,0.0,5.07,13.54,22.0,32.26,18.63,18.6,6.75,6.79,3.38,6.78,1.68,0.0,0.0,18.68,32.07,28.73,16.89,22.02,11.85,13.56,13.56,6.81,11.8,5.07,20220122
41173,안양시 동안구,4,내국인,733.3,776.43,1213.47,1589.12,1554.96,1402.2,1496.52,1564.91,1718.19,1400.66,1307.5,908.99,478.39,742.35,753.99,1172.72,1353.58,1372.13,1287.03,1353.45,1381.28,1407.84,1125.76,1003.7,753.93,365.72,20220122
41173,안양시 동안구,4,외국인,0.0,0.0,10.13,13.54,20.33,25.46,18.65,18.64,10.14,6.79,5.06,11.84,3.38,0.0,0.0,18.66,30.39,27.02,16.9,22.02,16.92,11.86,18.62,6.78,13.5,5.07,20220122
41173,안양시 동안구,5,내국인,712.77,789.73,1197.61,1583.5,1577.56,1465.32,1535.46,1672.5,1838.02,1622.39,1570.25,1001.29,503.52,723.77,755.59,1127.73,1370.14,1371.49,1281.79,1368.84,1516.77,1487.92,1301.42,1148.78,809.23,423.63,20220122
41173,안양시 동안구,5,외국인,0.0,0.0,6.76,18.6,28.76,30.54,18.62,28.81,28.82,10.16,16.9,5.09,6.79,0.0,0.0,27.12,28.71,23.71,20.29,13.56,11.88,18.63,18.62,8.5,11.81,5.07,20220122
41173,안양시 동안구,6,내국인,839.99,875.93,1232.07,1687.59,1726.37,1603.75,1730.94,1974.51,2285.62,1906.5,1858.75,1155.01,557.78,782.1,849.52,1208.81,1479.18,1453.48,1356.13,1480.86,1611.62,1713.63,1536.59,1445.57,957.44,486.88,20220122
41173,안양시 동안구,6,외국인,0.0,0.0,8.43,25.38,47.37,42.31,60.87,71.11,89.72,55.83,59.22,13.5,5.09,0.0,0.0,30.48,30.4,37.22,20.27,18.64,16.95,23.7,27.03,13.56,11.79,6.77,20220122
41173,안양시 동안구,7,내국인,854.98,1109.07,1441.29,1924.52,2025.54,1909.03,2101.76,2344.99,2688.69,2235.97,2120.72,1322.08,725.8,780.29,1132.52,1344.97,1617.36,1637.11,1532.86,1780.34,1834.5,2001.59,1844.64,1660.81,1138.75,610.26,20220122
41173,안양시 동안구,7,외국인,0.0,0.0,8.43,30.44,54.18,71.09,69.33,81.28,94.85,67.74,50.75,15.21,5.09,1.69,0.0,28.85,33.82,38.96,16.85,22.03,20.33,35.57,30.43,15.26,16.87,5.07,20220122
41173,안양시 동안구,8,내국인,1017.36,1562.25,2026.73,2211.1,2384.62,2413.23,2586.39,2812.95,3150.77,2743.6,2548.92,1575.44,843.52,871.21,1362.43,1579.35,1857.86,1980.67,2032.88,2161.23,2278.9,2443.29,2154.86,2125.76,1361.59,728.78,20220122
41173,안양시 동안구,8,외국인,0.0,0.0,13.49,45.7,69.38,79.51,74.45,74.45,105.0,57.64,55.81,13.5,5.08,0.0,0.0,35.6,42.29,54.15,27.0,28.83,20.33,50.82,32.17,13.55,16.88,5.07,20220122
41173,안양시 동안구,9,내국인,1336.96,2045.33,2473.93,2667.17,2945.26,2871.78,3146.81,3287.73,3797.19,3167.82,3005.39,1766.05,944.0,1284.06,1780.92,1984.58,2240.31,2446.6,2566.31,2717.65,2887.23,3047.73,2769.74,2676.28,1739.46,848.81,20220122
41173,안양시 동안구,9,외국인,0.0,0.0,15.18,57.47,79.52,86.23,72.74,89.63,103.38,71.15,49.05,13.49,5.1,0.0,0.0,40.62,50.69,54.14,30.38,45.71,23.71,50.83,45.76,21.97,25.3,8.47,20220122
41173,안양시 동안구,10,내국인,1806.33,2617.63,2848.24,3019.22,3358.93,3341.46,3521.19,3900.96,4162.41,3544.74,3146.92,1933.29,1100.35,1707.72,2362.23,2373.44,2673.61,3029.75,3101.89,3232.27,3433.02,3603.91,3204.21,3114.58,2026.29,1098.97,20220122
41173,안양시 동안구,10,외국인,0.0,0.0,6.75,60.91,99.93,89.62,86.23,96.42,89.77,62.7,57.48,18.57,5.11,3.37,1.68,47.35,54.07,71.03,49.02,45.75,32.19,45.76,54.23,25.3,18.55,10.17,20220122
41173,안양시 동안구,11,내국인,2155.56,2938.84,3269.44,3342.07,3583.67,3676.2,3839.64,4167.94,4379.95,3973.73,3473.92,2201.51,1141.21,2049.91,2624.29,2661.04,3184.04,3497.87,3538.79,3735.26,3853.82,4164.56,3569.46,3490.24,2047.65,1269.96,20220122
41173,안양시 동안구,11,외국인,0.0,0.0,13.5,54.11,89.61,101.43,106.5,96.4,123.53,91.38,65.97,23.62,3.41,3.37,3.37,47.38,54.04,76.1,67.58,40.64,43.95,49.15,76.06,32.11,16.88,6.77,20220122
41173,안양시 동안구,12,내국인,2527.52,3689.56,3592.95,3825.92,3937.82,3776.22,4043.12,4578.01,4811.92,4313.31,3673.7,2284.61,1094.95,2401.83,3092.73,3066.45,3456.3,3832.69,3814.46,4024.3,4269.98,4455.16,3836.69,3511.57,2235.32,1248.4,20220122
41173,안양시 동안구,12,외국인,0.0,0.0,16.87,47.38,89.58,99.66,99.66,79.47,113.36,69.35,55.77,25.35,8.5,3.37,3.38,49.07,65.89,79.51,69.26,35.59,43.98,67.81,74.46,35.43,16.88,6.77,20220122
41173,안양시 동안구,13,내국인,2641.18,3815.54,3714.58,3988.73,4052.99,3724.49,4073.6,4328.76,4851.08,4249.73,3809.41,2285.86,1113.54,2480.64,3322.66,3292.4,3622.89,3920.32,3853.1,3980.25,4343.41,4645.46,4027.97,3816.68,2353.21,1263.41,20220122
41173,안양시 동안구,13,외국인,0.0,0.0,16.88,42.36,77.83,98.0,92.95,74.41,103.3,72.79,62.51,23.65,13.59,1.69,3.38,50.79,70.98,87.95,65.94,37.26,37.2,55.96,59.26,32.13,20.24,6.77,20220122
41173,안양시 동안구,14,내국인,2789.31,3868.88,3998.73,4030.47,4099.5,3795.08,3961.73,4196.54,4827.28,4173.57,3781.89,2335.45,1189.15,2627.42,3433.07,3591.46,3679.93,3973.33,3805.88,3946.72,4421.56,4522.06,4059.5,3757.29,2240.44,1319.42,20220122
41173,안양시 동안구,14,외국인,0.0,0.0,23.66,45.66,62.62,89.64,99.75,71.0,103.3,79.59,62.5,18.58,6.8,0.0,1.7,49.08,71.0,101.59,71.0,50.82,37.21,49.08,67.7,42.32,28.7,5.08,20220122
41173,안양시 동안구,15,내국인,2817.18,4041.96,4238.12,4130.71,4029.04,3782.59,3803.02,4118.35,4725.98,3936.0,3689.24,2456.21,1188.82,2643.66,3687.26,3748.78,3621.56,3855.47,3891.36,3893.39,4201.69,4398.82,3949.59,3789.98,2157.29,1333.22,20220122
41173,안양시 동안구,15,외국인,0.0,0.0,25.35,45.67,59.14,94.64,72.73,52.41,82.92,59.29,35.52,20.28,5.11,1.7,5.07,44.06,79.46,101.52,60.84,40.66,35.51,38.94,66.07,44.05,13.48,5.08,20220122
41173,안양시 동안구,16,내국인,2660.36,4185.22,4343.63,4228.19,4012.9,3757.63,3850.38,4071.2,4641.26,3833.26,3687.86,2402.48,1198.97,2414.87,3712.86,3675.94,3756.14,3912.1,3797.25,3846.86,4226.81,4189.7,3842.68,3611.88,2162.24,1233.57,20220122
41173,안양시 동안구,16,외국인,0.0,0.0,28.72,42.3,55.77,87.94,64.29,37.16,40.64,32.11,37.24,15.19,3.41,1.7,5.08,42.38,76.05,98.14,45.62,42.4,27.03,37.23,72.92,43.96,16.84,6.77,20220122
41173,안양시 동안구,17,내국인,2365.55,4136.94,4749.11,4448.86,4051.45,3778.47,4010.35,4192.75,4565.23,4025.03,3674.91,2284.6,1065.6,2254.62,3945.01,3997.77,3810.83,3897.84,3739.19,3783.49,4102.37,4264.69,3765.7,3481.13,2008.87,1060.33,20220122
